208
x			y			Fi_j		arg			arg1		arg2		i1	i2		dx			dy			val
-0.517754	-0.144349	195.578349	0.988136	0.542759	0.445377	390	392	0.017000	0.000000	0.000000
-0.513154	-0.159933	197.310547	0.988136	0.298686	0.689450	394	396	0.017000	0.000000	0.000000
-0.508094	-0.175347	199.042744	1.023729	0.019019	1.004709	398	400	0.017000	0.000000	0.000000
-0.502571	-0.190600	200.769227	0.988136	0.721773	0.266362	400	402	0.017000	0.000000	0.000000
-0.496580	-0.205705	202.501425	0.988136	0.477700	0.510436	404	406	0.017000	0.000000	0.000000
-0.490135	-0.220621	204.233623	1.023729	0.233627	0.790102	408	410	0.017000	0.000000	0.000000
-0.483254	-0.235312	205.965821	1.023729	0.942096	0.081632	410	412	0.017000	0.000000	0.000000
-0.475933	-0.249789	207.692304	0.988136	0.656715	0.331421	414	416	0.017000	0.000000	0.000000
-0.468165	-0.264061	209.424502	0.988136	0.412641	0.575494	418	420	0.017000	0.000000	0.000000
-0.459969	-0.278092	211.156700	1.023729	0.132975	0.890754	422	424	0.017000	0.000000	0.000000
-0.451367	-0.291846	212.888898	0.988136	0.841444	0.146691	424	426	0.017000	0.000000	0.000000
-0.442354	-0.305335	214.615381	0.988136	0.591656	0.396480	428	430	0.017000	0.000000	0.000000
-0.432922	-0.318567	216.347579	1.023729	0.347583	0.676146	432	434	0.017000	0.000000	0.000000
-0.423095	-0.331507	218.079777	0.988136	0.032323	0.955812	436	438	0.017000	0.000000	0.000000
-0.412898	-0.344125	219.811975	0.988136	0.776386	0.211750	438	440	0.017000	0.000000	0.000000
-0.402325	-0.356428	221.538458	0.988136	0.526597	0.461538	442	444	0.017000	0.000000	0.000000
-0.391367	-0.368427	223.270656	1.023729	0.246931	0.776798	446	448	0.017000	0.000000	0.000000
-0.380051	-0.380089	225.002854	0.988136	0.955400	0.032735	448	450	0.017000	0.000000	0.000000
-0.368408	-0.391385	226.735052	0.988136	0.711327	0.276809	452	454	0.017000	0.000000	0.000000
-0.356428	-0.402325	228.461535	1.023729	0.461538	0.562190	456	458	0.017000	0.000000	0.000000
-0.344104	-0.412915	230.193733	0.988136	0.146279	0.841856	460	462	0.017000	0.000000	0.000000
-0.331465	-0.423128	231.925931	0.988136	0.890342	0.097794	462	464	0.017000	0.000000	0.000000
-0.318545	-0.432938	233.658129	0.988136	0.646268	0.341867	466	468	0.017000	0.000000	0.000000
-0.305335	-0.442354	235.384611	1.023729	0.360887	0.662842	470	472	0.017000	0.000000	0.000000
-0.291824	-0.451381	237.116809	0.988136	0.081220	0.906915	474	476	0.017000	0.000000	0.000000
-0.278046	-0.459996	238.849007	0.988136	0.825283	0.162853	476	478	0.017000	0.000000	0.000000
-0.264038	-0.468178	240.581205	1.023729	0.581209	0.442519	480	482	0.017000	0.000000	0.000000
-0.249789	-0.475933	242.307688	0.988136	0.260235	0.727901	484	486	0.017000	0.000000	0.000000
-0.235288	-0.483266	244.039886	0.988136	0.016162	0.971974	488	490	0.017000	0.000000	0.000000
-0.220572	-0.490157	245.772084	0.988136	0.760224	0.227912	490	492	0.017000	0.000000	0.000000
-0.205680	-0.496590	247.504282	1.023729	0.480558	0.543171	494	496	0.017000	0.000000	0.000000
-0.190600	-0.502571	249.230765	0.988136	0.195176	0.792959	498	500	0.017000	0.000000	0.000000
-0.175321	-0.508103	250.962963	0.988136	0.939239	0.048897	500	502	0.017000	0.000000	0.000000
-0.159882	-0.513170	252.695161	1.023729	0.695165	0.328563	504	506	0.017000	0.000000	0.000000
-0.144323	-0.517762	254.427359	0.988136	0.379906	0.608230	508	510	0.017000	0.000000	0.000000
-0.128632	-0.521881	256.153842	0.988136	0.130118	0.858018	512	514	0.017000	0.000000	0.000000
-0.112798	-0.525531	257.886040	0.988136	0.874180	0.113956	514	516	0.017000	0.000000	0.000000
-0.096861	-0.528701	259.618238	1.023729	0.594514	0.429215	518	520	0.017000	0.000000	0.000000
-0.080861	-0.531383	261.350436	0.988136	0.314847	0.673288	522	524	0.017000	0.000000	0.000000
-0.064789	-0.533581	263.076919	0.988136	0.065059	0.923077	526	528	0.017000	0.000000	0.000000
-0.048630	-0.535296	264.809117	1.023729	0.809121	0.214608	528	530	0.017000	0.000000	0.000000
-0.032427	-0.536521	266.541315	0.988136	0.493862	0.494274	532	534	0.017000	0.000000	0.000000
-0.016221	-0.537255	268.273513	0.988136	0.249788	0.738347	536	538	0.017000	0.000000	0.000000
-0.000000	-0.537500	269.999995	0.988136	0.988136	0.000000	538	540	0.017000	0.000000	0.000000
0.016247	-0.537254	271.732193	1.023729	0.708469	0.315259	542	544	0.017000	0.000000	0.000000
0.032480	-0.536518	273.464391	0.988136	0.428803	0.559333	546	548	0.017000	0.000000	0.000000
0.048656	-0.535293	275.196589	0.988136	0.184730	0.803406	550	552	0.017000	0.000000	0.000000
0.064788	-0.533581	276.923072	1.023729	0.923077	0.100652	552	554	0.017000	0.000000	0.000000
0.080888	-0.531379	278.655270	0.988136	0.607818	0.380318	556	558	0.017000	0.000000	0.000000
0.096913	-0.528691	280.387468	0.988136	0.363744	0.624391	560	562	0.017000	0.000000	0.000000
0.112824	-0.525525	282.119666	1.023729	0.119671	0.904058	564	566	0.017000	0.000000	0.000000
0.128632	-0.521881	283.846149	1.023729	0.822425	0.201303	566	568	0.017000	0.000000	0.000000
0.144349	-0.517754	285.578347	0.988136	0.542759	0.445377	570	572	0.017000	0.000000	0.000000
0.159933	-0.513155	287.310545	0.988136	0.298686	0.689450	574	576	0.017000	0.000000	0.000000
0.175347	-0.508094	289.042743	1.023729	0.019019	1.004709	578	580	0.017000	0.000000	0.000000
0.190600	-0.502571	290.769226	0.988136	0.721773	0.266362	580	582	0.017000	0.000000	0.000000
0.205705	-0.496580	292.501424	0.988136	0.477700	0.510436	584	586	0.017000	0.000000	0.000000
0.220621	-0.490135	294.233622	1.023729	0.233627	0.790102	588	590	0.017000	0.000000	0.000000
0.235312	-0.483254	295.965820	1.023729	0.942096	0.081632	590	592	0.017000	0.000000	0.000000
0.249789	-0.475933	297.692303	0.988136	0.656715	0.331421	594	596	0.017000	0.000000	0.000000
0.264061	-0.468165	299.424501	0.988136	0.412641	0.575494	598	600	0.017000	0.000000	0.000000
0.278092	-0.459969	301.156699	1.023729	0.132975	0.890754	602	604	0.017000	0.000000	0.000000
0.291846	-0.451367	302.888897	0.988136	0.841444	0.146691	604	606	0.017000	0.000000	0.000000
0.305335	-0.442354	304.615379	0.988136	0.591656	0.396480	608	610	0.017000	0.000000	0.000000
0.318567	-0.432922	306.347577	1.023729	0.347583	0.676146	612	614	0.017000	0.000000	0.000000
0.331507	-0.423095	308.079775	0.988136	0.032323	0.955812	616	618	0.017000	0.000000	0.000000
0.344125	-0.412898	309.811973	0.988136	0.776386	0.211750	618	620	0.017000	0.000000	0.000000
0.356428	-0.402325	311.538456	0.988136	0.526597	0.461538	622	624	0.017000	0.000000	0.000000
0.368427	-0.391367	313.270654	1.023729	0.246931	0.776798	626	628	0.017000	0.000000	0.000000
0.380089	-0.380051	315.002852	0.988136	0.955400	0.032735	628	630	0.017000	0.000000	0.000000
0.391385	-0.368408	316.735050	0.988136	0.711327	0.276809	632	634	0.017000	0.000000	0.000000
0.402324	-0.356428	318.461533	1.023729	0.461538	0.562190	636	638	0.017000	0.000000	0.000000
0.412915	-0.344104	320.193731	0.988136	0.146279	0.841856	640	642	0.017000	0.000000	0.000000
0.423128	-0.331465	321.925929	0.988136	0.890342	0.097794	642	644	0.017000	0.000000	0.000000
0.432938	-0.318545	323.658127	0.988136	0.646268	0.341867	646	648	0.017000	0.000000	0.000000
0.442354	-0.305335	325.384610	1.023729	0.360887	0.662842	650	652	0.017000	0.000000	0.000000
0.451381	-0.291824	327.116808	0.988136	0.081220	0.906915	654	656	0.017000	0.000000	0.000000
0.459996	-0.278046	328.849006	0.988136	0.825283	0.162853	656	658	0.017000	0.000000	0.000000
0.468178	-0.264038	330.581204	1.023729	0.581209	0.442519	660	662	0.017000	0.000000	0.000000
0.475933	-0.249789	332.307687	0.988136	0.260235	0.727901	664	666	0.017000	0.000000	0.000000
0.483266	-0.235288	334.039885	0.988136	0.016162	0.971974	668	670	0.017000	0.000000	0.000000
0.490157	-0.220572	335.772083	0.988136	0.760224	0.227912	670	672	0.017000	0.000000	0.000000
0.496590	-0.205680	337.504281	1.023729	0.480558	0.543171	674	676	0.017000	0.000000	0.000000
0.502571	-0.190600	339.230763	0.988136	0.195176	0.792959	678	680	0.017000	0.000000	0.000000
0.508103	-0.175321	340.962961	0.988136	0.939239	0.048897	680	682	0.017000	0.000000	0.000000
0.513170	-0.159882	342.695159	1.023729	0.695165	0.328563	684	686	0.017000	0.000000	0.000000
0.517762	-0.144323	344.427357	0.988136	0.379906	0.608230	688	690	0.017000	0.000000	0.000000
0.521881	-0.128632	346.153840	0.988136	0.130118	0.858018	692	694	0.017000	0.000000	0.000000
0.525531	-0.112798	347.886038	0.988136	0.874180	0.113956	694	696	0.017000	0.000000	0.000000
0.528701	-0.096861	349.618236	1.023729	0.594514	0.429215	698	700	0.017000	0.000000	0.000000
0.531383	-0.080861	351.350434	0.988136	0.314847	0.673288	702	704	0.017000	0.000000	0.000000
0.533581	-0.064789	353.076917	0.988136	0.065059	0.923077	706	708	0.017000	0.000000	0.000000
0.535296	-0.048630	354.809115	1.023729	0.809121	0.214608	708	710	0.017000	0.000000	0.000000
0.536521	-0.032427	356.541313	0.988136	0.493862	0.494274	712	714	0.017000	0.000000	0.000000
0.537255	-0.016221	358.273511	0.988136	0.249788	0.738347	716	718	0.017000	0.000000	0.000000
